id,sender_phone,is_business,spam_report_count,about_text,is_verified_biz,body,spoofed_sender,label
phish-8819,923041000000.0,0.0,192.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8479,923022000000.0,1.0,67.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-1310,923024000000.0,0.0,133.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6496,923022000000.0,1.0,177.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-8898,923027000000.0,1.0,97.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-7244,923038000000.0,0.0,114.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-4897,923094000000.0,1.0,129.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-2435,923077000000.0,1.0,162.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-7381,923073000000.0,1.0,189.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-4587,923084000000.0,1.0,126.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7620,923014000000.0,1.0,138.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-7871,923019000000.0,0.0,91.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-5872,923032000000.0,0.0,81.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-9456,923011000000.0,0.0,182.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6901,923095000000.0,1.0,180.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-4377,923080000000.0,0.0,78.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2495,923015000000.0,0.0,119.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-6397,923064000000.0,1.0,193.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-6636,923085000000.0,0.0,169.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-1131,923080000000.0,1.0,184.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8414,923019000000.0,1.0,162.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8047,923070000000.0,1.0,110.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-3422,923062000000.0,1.0,164.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-5592,923077000000.0,1.0,89.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-5031,923073000000.0,1.0,85.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-1818,923021000000.0,1.0,81.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-1232,923080000000.0,1.0,153.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2672,923063000000.0,1.0,131.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-5985,923029000000.0,1.0,135.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6629,923034000000.0,0.0,187.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-7693,923039000000.0,1.0,110.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-3193,923059000000.0,1.0,56.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-6590,923061000000.0,0.0,150.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-6065,923017000000.0,0.0,153.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-7056,923021000000.0,1.0,54.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-9906,923072000000.0,0.0,164.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7373,923040000000.0,1.0,85.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-3473,923081000000.0,0.0,179.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9572,923030000000.0,0.0,75.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-1671,923089000000.0,1.0,182.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9178,923015000000.0,1.0,74.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-5237,923060000000.0,0.0,170.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-4103,923036000000.0,1.0,173.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-7273,923023000000.0,1.0,56.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-2021,923011000000.0,0.0,73.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-2829,923069000000.0,1.0,133.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7128,923097000000.0,0.0,144.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-3922,923092000000.0,0.0,104.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-8433,923059000000.0,0.0,72.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6884,923069000000.0,1.0,128.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6144,923094000000.0,1.0,143.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-5361,923016000000.0,0.0,109.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-7538,923016000000.0,1.0,65.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6437,923032000000.0,1.0,74.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-4233,923074000000.0,1.0,92.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-6954,923033000000.0,0.0,153.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-3124,923080000000.0,0.0,176.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-7549,923010000000.0,0.0,182.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-7330,923014000000.0,0.0,94.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-1114,923055000000.0,1.0,182.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-2749,923016000000.0,0.0,57.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-9914,923088000000.0,0.0,125.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-3693,923062000000.0,0.0,69.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-3997,923017000000.0,0.0,149.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-4770,923029000000.0,0.0,60.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-6105,923085000000.0,1.0,136.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-7772,923044000000.0,0.0,91.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-7600,923094000000.0,0.0,109.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-7150,923066000000.0,0.0,120.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-3532,923043000000.0,1.0,92.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-8920,923056000000.0,0.0,157.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-9973,923019000000.0,1.0,176.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-1768,923088000000.0,1.0,110.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-5933,923093000000.0,1.0,96.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-8816,923054000000.0,0.0,80.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9991,923068000000.0,0.0,146.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-6677,923058000000.0,1.0,109.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-8114,923072000000.0,1.0,81.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-8769,923090000000.0,1.0,93.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-7894,923067000000.0,1.0,144.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-2445,923023000000.0,1.0,144.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-5985,923075000000.0,1.0,70.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-4417,923060000000.0,1.0,184.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-6908,923013000000.0,1.0,78.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-5405,923041000000.0,0.0,119.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-6862,923083000000.0,0.0,144.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-5927,923086000000.0,0.0,182.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8568,923040000000.0,1.0,103.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-3987,923092000000.0,0.0,127.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2656,923052000000.0,0.0,104.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-4069,923060000000.0,1.0,51.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8470,923090000000.0,1.0,74.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
